order_id,order_date,customer_id,customer_age,region,channel,category,product,unit_price,quantity,discount_pct,revenue,payment_method,order_status,rating
ORD-000201,2025-11-23,CUST-00599,,,Marketplace,Books,Data Science Guide,24.18,2,10,43.52,PayPal,Completed,
ORD-000202,2026-07-25,CUST-00264,26.0,West,In-Store,Automotive,Car Vacuum,55.37,2,10,99.67,Crypto,Completed,2.4
ORD-000203,2026-04-10,CUST-00658,44.0,North,Mobile App,Automotive,Dash Cam,119.73,3,10,323.27,Credit Card,Pending,4.1
ORD-000204,2024-10-01,CUST-00224,48.0,Central,Mobile App,Home & Kitchen,Coffee Maker,41.97,3,0,125.91,Credit Card,Completed,3.5
ORD-000205,2025-02-21,CUST-00013,62.0,North,Mobile App,Automotive,Car Phone Mount,6.63,1,10,5.97,PayPal,Completed,3.0
ORD-000206,2024-12-11,CUST-00153,23.0,South,Website,Toys,Remote Car,42.27,1,0,42.27,Gift Card,Completed,4.2
ORD-000207,2026-08-02,CUST-00714,23.0,South,Website,Beauty,Lip Gloss Set,21.47,2,0,42.94,Credit Card,Completed,
ORD-000208,2025-12-25,CUST-00653,54.0,North,Marketplace,Toys,Puzzle 1000pc,36.1,2,5,68.59,Credit Card,Completed,4.1
ORD-000209,2025-03-04,CUST-00923,52.0,Central,Mobile App,Clothing,Winter Coat,189.0,2,0,378.0,Credit Card,Cancelled,2.1
ORD-000210,2025-03-27,CUST-00985,54.0,South,Mobile App,Electronics,Smartwatch,302.1,16,5,4591.92,Crypto,Cancelled,3.3
ORD-000211,2026-08-16,CUST-00144,39.0,North,Mobile App,Toys,Doll Set,33.59,2,15,57.1,PayPal,Completed,4.4
ORD-000212,2026-05-26,CUST-00462,60.0,West,Website,Toys,Board Game,14.57,3,0,43.71,Gift Card,Pending,3.7
ORD-000213,2026-05-22,CUST-00253,42.0,North,Website,Toys,LEGO Set,74.62,2,0,149.24,Debit Card,Completed,1.6
ORD-000214,2026-01-21,CUST-00316,45.0,West,Website,Beauty,Perfume,27.71,2,0,55.42,PayPal,Completed,
ORD-000215,2025-03-04,CUST-00027,18.0,North,Website,Automotive,Car Vacuum,38.19,1,5,36.28,Credit Card,Completed,4.5
ORD-000216,2025-03-04,CUST-00923,26.0,Central,In-Store,Sports,Jump Rope,8.65,2,0,17.3,Debit Card,Completed,2.5
ORD-000217,2025-08-12,CUST-00172,34.0,West,Website,Sports,Water Bottle,15.25,1,0,15.25,PayPal,Completed,
ORD-000218,2024-12-27,CUST-00110,39.0,South,Website,Books,Cook Book,51.85,1,0,51.85,Crypto,Completed,4.2
ORD-000219,2024-10-24,CUST-00667,29.0,Central,Website,Automotive,Seat Covers,58.29,1,15,49.55,PayPal,Completed,2.9
ORD-000220,2026-01-14,CUST-00503,,Central,Marketplace,Toys,Board Game,18.66,1,10,16.79,PayPal,Completed,
ORD-000221,2026-09-07,CUST-00787,62.0,Central,Website,Books,Fiction Novel,23.71,6,0,142.26,Crypto,Pending,4.2
ORD-000222,2026-05-27,CUST-00311,56.0,South,Website,Clothing,Polo Shirt,40.76,1,0,40.76,Debit Card,Completed,1.3
ORD-000223,2026-02-14,CUST-00943,23.0,West,Mobile App,Automotive,Car Vacuum,26.03,2,10,46.85,PayPal,Completed,3.4
ORD-000224,2025-12-06,CUST-00663,24.0,Central,Website,Clothing,Denim Jacket,161.43,1,5,153.36,Crypto,Pending,4.2
ORD-000225,2025-03-17,CUST-00532,61.0,Central,Mobile App,Electronics,Wireless Earbuds,59.9,1,10,53.91,Gift Card,Completed,2.9
ORD-000226,2026-08-09,CUST-00303,37.0,West,In-Store,Home & Kitchen,Knife Set,99.82,3,5,284.49,Credit Card,Completed,1.6
ORD-000227,2025-11-26,CUST-00357,25.0,West,Website,Beauty,Lip Gloss Set,38.49,1,10,34.64,Crypto,Completed,4.2
ORD-000228,2026-07-23,CUST-00169,32.0,South,Mobile App,Electronics,Laptop Stand,63.67,1,10,57.3,Gift Card,Completed,4.8
ORD-000229,2025-01-19,CUST-00406,31.0,North,Marketplace,Toys,Remote Car,21.83,1,10,19.65,Debit Card,Completed,1.0
ORD-000230,2026-02-15,CUST-00065,34.0,Central,Website,Books,Business Mindset,21.49,2,15,36.53,Gift Card,Completed,2.8
ORD-000231,2025-03-09,CUST-00398,70.0,Central,Website,Automotive,Car Vacuum,54.64,1,5,51.91,Credit Card,Completed,3.5
ORD-000232,2025-11-06,CUST-00321,44.0,North,Website,Sports,Gym Bag,64.36,1,10,57.92,Credit Card,Completed,3.0
ORD-000233,2026-04-09,CUST-00651,38.0,Central,Mobile App,Home & Kitchen,Blender,57.47,1,0,57.47,Debit Card,Completed,1.6
ORD-000234,2024-09-25,CUST-00010,61.0,West,Website,Automotive,Car Vacuum,21.55,1,5,20.47,Crypto,Pending,3.0
ORD-000235,2025-08-09,CUST-00172,28.0,North,Mobile App,Automotive,Tire Inflator,79.71,5,5,378.62,Debit Card,Completed,3.2
ORD-000236,2026-09-20,CUST-00563,52.0,Central,Website,Automotive,Car Vacuum,54.27,2,15,92.26,Credit Card,Completed,5.0
ORD-000237,2024-11-05,CUST-00105,46.0,South,Website,Electronics,USB-C Hub,61.51,1,25,46.13,Credit Card,Completed,4.3
ORD-000238,2026-05-06,CUST-00706,31.0,East,Marketplace,Clothing,Denim Jacket,56.56,1,15,48.08,Gift Card,Completed,1.6
ORD-000239,2025-03-05,CUST-00612,61.0,Central,Website,Books,Python Programming,27.96,1,10,25.16,PayPal,Completed,4.4
ORD-000240,2026-07-28,CUST-00941,27.0,North,In-Store,Clothing,Denim Jacket,133.18,2,15,226.41,Debit Card,Completed,
ORD-000241,2025-10-18,CUST-00502,68.0,South,Mobile App,Beauty,Moisturizer,54.19,1,10,48.77,PayPal,Completed,1.3
ORD-000242,2025-10-24,CUST-00959,67.0,East,Mobile App,Clothing,Polo Shirt,42.02,0,0,42.02,Crypto,Completed,
ORD-000243,2025-11-04,CUST-00871,35.0,North,Marketplace,Clothing,Polo Shirt,56.64,2,10,101.95,Crypto,Completed,1.8
ORD-000244,2025-11-27,CUST-00580,19.0,West,Marketplace,Beauty,Perfume,78.52,2,10,141.34,Credit Card,Completed,4.3
ORD-000245,2024-11-22,CUST-00982,35.0,West,Website,Clothing,Denim Jacket,107.26,1,0,107.26,Debit Card,Cancelled,4.5
ORD-000246,2026-07-01,CUST-00926,23.0,South,Website,Clothing,Yoga Pants,39.4,1,5,37.43,PayPal,Completed,2.7
ORD-000247,2025-01-16,CUST-00608,45.0,South,Mobile App,Clothing,Running Shoes,39.95,1,0,39.95,Crypto,Completed,4.3
ORD-000248,2025-06-15,CUST-00749,67.0,North,Website,Home & Kitchen,Bed Sheets,29.6,1,5,28.12,PayPal,Cancelled,
ORD-000249,2026-08-20,CUST-00625,61.0,South,Mobile App,Home & Kitchen,Coffee Maker,38.21,4,10,137.56,Debit Card,Completed,
ORD-000250,2025-07-04,CUST-00771,33.0,North,Mobile App,Automotive,Dash Cam,52.01,2,0,104.02,Crypto,Completed,4.2
ORD-000251,2026-07-16,CUST-00739,51.0,Central,Website,Sports,Yoga Mat,27.48,1,10,24.73,Credit Card,Returned,2.2
ORD-000252,2026-06-14,CUST-00920,18.0,South,Mobile App,Books,Cook Book,23.16,2,0,46.32,Credit Card,Completed,1.3
ORD-000253,2024-12-15,CUST-00583,19.0,West,Website,Beauty,Perfume,67.01,5,20,268.04,Debit Card,Completed,4.1
ORD-000254,2025-05-02,CUST-00062,58.0,West,Mobile App,Clothing,Running Shoes,54.88,3,0,164.64,Gift Card,Completed,2.6
ORD-000255,2026-09-12,CUST-00944,59.0,South,In-Store,Home & Kitchen,Knife Set,25.35,1,0,25.35,Debit Card,Completed,3.5
ORD-000256,2024-11-10,CUST-00867,57.0,South,Website,Clothing,Yoga Pants,77.91,1,15,66.22,Credit Card,Cancelled,
ORD-000257,2025-04-27,CUST-00180,51.0,North,Website,Electronics,Laptop Stand,52.39,3,10,141.45,Debit Card,Completed,4.8
ORD-000258,2026-04-08,CUST-00895,69.0,East,Marketplace,Sports,Resistance Bands,17.98,1,15,15.28,Credit Card,Completed,
ORD-000259,2026-08-09,CUST-00999,54.0,Central,Mobile App,Toys,Board Game,35.95,2,0,71.9,Crypto,Completed,3.0
ORD-000260,2025-10-30,CUST-00916,18.0,Central,Mobile App,Home & Kitchen,Knife Set,35.84,2,15,60.93,Credit Card,Completed,1.2
ORD-000261,2025-07-16,CUST-00154,44.0,South,In-Store,Books,Python Programming,33.09,1,5,31.44,Credit Card,Completed,4.0
ORD-000262,2025-05-16,CUST-00328,29.0,East,Marketplace,Books,Business Mindset,17.06,1,20,13.65,Gift Card,Completed,4.6
ORD-000263,2026-08-11,CUST-00071,30.0,West,Marketplace,Books,Fiction Novel,24.68,1,25,18.51,PayPal,Completed,1.0
ORD-000264,2025-08-14,CUST-00249,52.0,West,Website,Sports,Gym Bag,59.23,1,15,50.35,Crypto,Pending,3.9
ORD-000265,2024-11-02,CUST-00239,60.0,Central,Website,Books,Data Science Guide,23.71,1,5,22.52,Credit Card,Pending,
ORD-000266,2026-02-01,CUST-00244,35.0,West,Mobile App,Toys,Board Game,12.45,1,10,11.21,Credit Card,Pending,
ORD-000267,2026-04-10,CUST-00533,50.0,West,Marketplace,Clothing,Running Shoes,96.65,4,20,309.28,PayPal,Completed,3.3
ORD-000268,2025-02-20,CUST-00446,65.0,South,Website,Home & Kitchen,Bed Sheets,19.41,1,10,17.47,PayPal,Returned,2.6
ORD-000269,2025-07-05,CUST-00967,46.0,South,Website,Beauty,Perfume,74.29,1,0,74.29,Gift Card,Completed,
ORD-000270,2026-08-27,CUST-00988,28.0,South,Mobile App,Automotive,Seat Covers,51.42,1,10,46.28,Crypto,Completed,
ORD-000271,2025-10-18,CUST-00336,37.0,South,Website,Sports,Gym Bag,24.22,3,15,61.76,Debit Card,Pending,1.2
ORD-000272,2025-08-18,CUST-00464,68.0,Central,Marketplace,Sports,Resistance Bands,10.93,1,5,10.38,Debit Card,Completed,
ORD-000273,2024-10-25,CUST-00228,55.0,South,Website,Home & Kitchen,Air Fryer,67.84,3,15,172.99,Crypto,Completed,3.6
ORD-000274,2026-02-21,CUST-00925,20.0,West,Marketplace,Sports,Yoga Mat,10.39,1,0,10.39,Credit Card,Cancelled,2.3
ORD-000275,2026-05-20,CUST-00842,29.0,West,Mobile App,Automotive,Car Phone Mount,13.54,1,10,12.19,Crypto,Completed,1.9
ORD-000276,2024-11-18,CUST-00629,23.0,Central,Mobile App,Sports,Water Bottle,26.06,2,0,52.12,PayPal,Completed,2.9
ORD-000277,2025-09-09,CUST-00906,40.0,Central,Website,Sports,Jump Rope,6.71,1,0,6.71,Gift Card,Returned,4.1
ORD-000278,2024-12-03,CUST-00580,69.0,Central,Website,Automotive,Car Vacuum,94.51,1,5,89.78,PayPal,Completed,1.9
ORD-000279,2026-06-08,CUST-00367,70.0,Central,In-Store,Sports,Yoga Mat,51.39,1,5,48.82,Debit Card,Completed,2.1
ORD-000280,2026-02-10,CUST-00398,62.0,East,In-Store,Electronics,Smartwatch,176.61,1,25,132.46,Debit Card,Completed,4.2
ORD-000281,2026-04-29,CUST-00971,,,Mobile App,Beauty,Hair Dryer,23.05,1,15,19.59,Gift Card,Pending,
ORD-000282,2024-09-26,CUST-00239,69.0,Central,Website,Sports,Resistance Bands,23.48,2,0,46.96,Gift Card,Completed,3.5
ORD-000283,2025-02-05,CUST-00865,51.0,East,Website,Home & Kitchen,Knife Set,50.28,4,20,160.9,Debit Card,Completed,4.1
ORD-000284,2026-07-26,CUST-00406,45.0,Central,Website,Beauty,Face Serum,44.54,1,20,35.63,PayPal,Completed,3.9
ORD-000285,2025-10-22,CUST-00711,64.0,Central,Marketplace,Automotive,Seat Covers,39.96,5,25,149.85,Debit Card,Completed,2.5
ORD-000286,2030-01-01 00:00:00,CUST-00719,57.0,Central,Website,Sports,Resistance Bands,13.8,0,0,13.8,Gift Card,Completed,
ORD-000287,2025-10-17,CUST-00340,63.0,North,Website,Books,Fiction Novel,10.75,1,5,10.21,PayPal,Completed,1.4
ORD-000288,2024-09-24,CUST-00710,46.0,North,Website,Beauty,Lip Gloss Set,9.77,2,0,19.54,Credit Card,Completed,
ORD-000289,2024-12-19,CUST-00388,66.0,East,Mobile App,Toys,Remote Car,116.92,1,5,111.07,Credit Card,Returned,3.3
ORD-000290,2025-12-26,CUST-00035,28.0,East,Website,Books,Data Science Guide,55.52,1,15,47.19,PayPal,Pending,
ORD-000291,2025-11-09,CUST-00920,59.0,North,Website,Toys,Remote Car,83.09,1,10,74.78,Gift Card,Cancelled,2.7
ORD-000292,2025-06-13,CUST-00104,52.0,East,Website,Home & Kitchen,Blender,110.63,1,0,110.63,Debit Card,Completed,4.7
ORD-000293,2026-03-08,CUST-00403,36.0,Central,Mobile App,Sports,Water Bottle,12.82,1,0,12.82,Crypto,Completed,2.7
ORD-000294,2024-10-30,CUST-00654,49.0,East,In-Store,Automotive,Dash Cam,55.74,2,0,111.48,Crypto,Returned,2.6
ORD-000295,2026-07-04,CUST-00380,35.0,West,Website,Sports,Yoga Mat,46.08,2,5,87.55,Crypto,Completed,2.1
ORD-000296,2025-06-05,CUST-00088,42.0,East,Marketplace,Electronics,Smartwatch,324.67,1,10,292.2,Crypto,Pending,3.2
ORD-000297,2024-10-23,CUST-00587,54.0,South,Mobile App,Toys,Doll Set,55.32,2,20,88.51,Credit Card,Completed,1.1
ORD-000298,2025-08-05,CUST-00972,45.0,South,In-Store,Home & Kitchen,Air Fryer,192.9,1,5,183.25,Debit Card,Completed,5.0
ORD-000299,2024-11-18,CUST-00933,47.0,North,Website,Books,Data Science Guide,63.52,2,0,127.04,Gift Card,Completed,2.1
ORD-000300,2025-03-02,CUST-00116,24.0,West,Website,Electronics,Bluetooth Speaker,82.06,2,15,139.5,Gift Card,Completed,4.8
ORD-000301,2024-10-27,CUST-00899,43.0,West,Website,Clothing,Yoga Pants,75.21,1,20,60.17,Crypto,Completed,1.7
ORD-000302,2024-09-30,CUST-00040,48.0,West,Marketplace,Home & Kitchen,Blender,82.4,1,10,74.16,PayPal,Completed,
ORD-000303,2025-08-19,CUST-00311,32.0,East,Website,Sports,Water Bottle,8.55,2,15,14.54,Crypto,Returned,4.9
ORD-000304,2026-09-18,CUST-00846,46.0,East,Website,Home & Kitchen,Knife Set,93.04,2,5,176.78,Crypto,Completed,
ORD-000305,2026-09-21,CUST-00889,63.0,East,Marketplace,Books,Cook Book,35.12,1,15,29.85,Gift Card,Returned,
ORD-000306,2025-03-14,CUST-00583,41.0,North,Website,Toys,Remote Car,53.46,1,10,48.11,Debit Card,Returned,2.8
ORD-000307,2025-12-17,CUST-00407,48.0,North,Mobile App,Books,Business Mindset,35.7,3,5,101.75,Debit Card,Completed,1.7
ORD-000308,2026-08-05,CUST-00767,31.0,North,Website,Beauty,Perfume,44.72,1,20,35.78,Crypto,Completed,4.1
ORD-000309,2025-04-16,CUST-00420,29.0,Central,Website,Books,Data Science Guide,36.61,2,0,73.22,Credit Card,Completed,
ORD-000310,2026-01-10,CUST-00313,37.0,East,Mobile App,Electronics,Smartwatch,122.3,1,15,103.95,Crypto,Returned,1.9
ORD-000311,2025-07-11,CUST-00679,22.0,East,Mobile App,Toys,Doll Set,23.95,1,10,21.55,Gift Card,Completed,1.4
ORD-000312,2025-06-27,CUST-00268,69.0,East,Website,Beauty,Perfume,87.65,3,20,210.36,Gift Card,Completed,4.2
ORD-000313,2024-10-08,CUST-00672,55.0,West,In-Store,Toys,Board Game,46.45,2,15,78.97,PayPal,Cancelled,3.9
ORD-000314,2025-04-16,CUST-00548,53.0,West,In-Store,Books,Business Mindset,27.49,2,0,54.98,PayPal,Completed,4.4
ORD-000315,2025-03-03,CUST-00265,32.0,Central,Marketplace,Home & Kitchen,Knife Set,22.25,3,0,66.75,Debit Card,Pending,3.6
ORD-000316,2026-08-04,CUST-00808,58.0,East,Website,Beauty,Moisturizer,48.49,1,5,46.07,Gift Card,Completed,2.9
ORD-000317,2025-09-28,CUST-00889,30.0,West,Mobile App,Clothing,Polo Shirt,52.27,2,10,94.09,Crypto,Completed,1.5
ORD-000318,2026-07-31,CUST-00469,29.0,South,Website,Beauty,Lip Gloss Set,36.41,1,20,-29.13,Debit Card,Completed,3.5
ORD-000319,2025-01-22,CUST-00780,57.0,South,Mobile App,Beauty,Face Serum,14.2,2,0,28.4,Debit Card,Completed,1.4
ORD-000320,2024-11-23,CUST-00393,66.0,North,Website,Toys,Puzzle 1000pc,30.28,1,25,22.71,Debit Card,Completed,4.6
ORD-000321,2026-03-07,CUST-00255,50.0,South,Mobile App,Books,Python Programming,30.95,1,10,27.86,PayPal,Completed,
ORD-000322,2025-08-21,CUST-00972,26.0,East,Mobile App,Sports,Resistance Bands,11.96,2,0,23.92,Gift Card,Completed,4.6
ORD-000323,2025-08-06,CUST-00971,64.0,West,Website,Beauty,Lip Gloss Set,18.98,1,0,18.98,Debit Card,Completed,
ORD-000324,2025-04-26,CUST-00729,21.0,North,Website,Electronics,Bluetooth Speaker,79.08,5,0,395.4,PayPal,Completed,3.4
ORD-000325,2025-01-03,CUST-00455,58.0,West,Website,Clothing,Running Shoes,30.7,1,0,30.7,PayPal,Completed,3.8
ORD-000326,2024-12-10,CUST-00533,,,Mobile App,Electronics,Laptop Stand,77.04,1,0,77.04,Debit Card,Completed,
ORD-000327,2024-12-12,CUST-00204,44.0,Central,Website,Clothing,Yoga Pants,49.12,3,0,147.36,PayPal,Returned,2.4
ORD-000328,2026-02-11,CUST-00213,25.0,West,Website,Sports,Resistance Bands,7.27,2,5,13.81,Credit Card,Completed,
ORD-000329,2026-08-06,CUST-00077,21.0,North,In-Store,Automotive,Dash Cam,144.44,2,15,245.55,Debit Card,Completed,2.1
ORD-000330,2026-07-08,CUST-00369,26.0,East,Mobile App,Clothing,Denim Jacket,125.27,2,20,200.43,Credit Card,Completed,1.2
ORD-000331,2026-07-13,CUST-00637,43.0,East,Marketplace,Home & Kitchen,Knife Set,51.03,1,5,48.48,Credit Card,Completed,1.5
ORD-000332,2026-07-05,CUST-00490,28.0,West,Mobile App,Automotive,Seat Covers,83.29,1,10,74.96,Debit Card,Completed,1.2
ORD-000333,2026-01-23,CUST-00583,64.0,West,Website,Clothing,Polo Shirt,39.2,1,5,37.24,Crypto,Completed,4.5
ORD-000334,2024-11-22,CUST-00422,61.0,West,Website,Home & Kitchen,Bed Sheets,110.27,1,0,110.27,PayPal,Completed,
ORD-000335,2025-11-06,CUST-00634,27.0,North,Mobile App,Books,Business Mindset,34.5,2,10,62.1,Debit Card,Completed,3.6
ORD-000336,2025-05-26,CUST-00870,35.0,West,Marketplace,Electronics,Wireless Earbuds,102.01,1,0,102.01,Debit Card,Completed,2.0
ORD-000337,2026-04-20,CUST-00413,46.0,South,Website,Electronics,Bluetooth Speaker,51.52,1,10,46.37,Crypto,Returned,4.4
ORD-000338,2026-01-01,CUST-00019,23.0,North,Mobile App,Beauty,Face Serum,55.19,1,15,46.91,Credit Card,Completed,
ORD-000339,2026-02-02,CUST-00468,67.0,East,Website,Sports,Gym Bag,31.28,2,10,56.3,Credit Card,Returned,2.3
ORD-000340,2025-11-15,CUST-00778,51.0,South,Website,Automotive,Seat Covers,92.99,1,0,92.99,PayPal,Returned,2.2
ORD-000341,2025-05-07,CUST-00144,43.0,West,Website,Beauty,Face Serum,20.47,1,0,20.47,Gift Card,Completed,
ORD-000342,2026-08-06,CUST-00347,67.0,North,Marketplace,Books,Cook Book,39.56,1,0,39.56,Credit Card,Cancelled,3.4
ORD-000343,2026-02-06,CUST-00138,50.0,West,Website,Automotive,Tire Inflator,49.46,1,25,37.09,Credit Card,Completed,3.3
ORD-000344,2025-09-18,CUST-00107,56.0,West,Mobile App,Home & Kitchen,Blender,47.27,1,15,40.18,Gift Card,Cancelled,2.5
ORD-000345,2026-04-02,CUST-00302,37.0,West,Marketplace,Books,Business Mindset,19.67,1,5,18.69,Debit Card,Completed,4.0
ORD-000346,2024-10-04,CUST-00640,50.0,East,Mobile App,Beauty,Hair Dryer,79.69,1,0,79.69,Debit Card,Pending,4.8
ORD-000347,2025-07-29,CUST-00597,45.0,Central,In-Store,Beauty,Face Serum,68.93,1,10,62.04,Crypto,Completed,3.1
ORD-000348,2025-06-13,CUST-00055,21.0,North,Website,Electronics,Bluetooth Speaker,47.24,1,5,44.88,Debit Card,Pending,1.6
ORD-000349,2024-11-09,CUST-00834,,,Website,Sports,Resistance Bands,42.39,1,0,42.39,Gift Card,Cancelled,
ORD-000350,2025-12-12,CUST-00980,,,In-Store,Sports,Yoga Mat,90.71,1,5,86.17,Credit Card,Completed,
ORD-000351,2024-11-21,CUST-00664,30.0,East,Marketplace,Automotive,Dash Cam,182.34,1,15,154.99,Gift Card,Completed,3.9
ORD-000352,2025-01-03,CUST-00192,26.0,South,Marketplace,Sports,Jump Rope,5.36,3,10,14.47,Credit Card,Completed,3.2
ORD-000353,2024-12-05,CUST-00478,60.0,South,Website,Home & Kitchen,Blender,171.06,2,0,342.12,PayPal,Completed,3.5
ORD-000354,2025-04-16,CUST-00075,52.0,East,Mobile App,Sports,Jump Rope,14.32,1,10,12.89,Debit Card,Completed,1.6
ORD-000355,2025-11-13,CUST-00680,53.0,East,Website,Toys,LEGO Set,66.57,1,20,53.26,PayPal,Completed,3.1
ORD-000356,2024-12-16,CUST-00927,68.0,Central,In-Store,Electronics,Wireless Earbuds,185.43,1,5,176.16,Debit Card,Pending,2.3
ORD-000357,2025-11-08,CUST-00026,36.0,Central,Marketplace,Clothing,Polo Shirt,34.51,1,15,29.33,PayPal,Completed,2.9
ORD-000358,2026-08-13,CUST-00172,61.0,Central,Mobile App,Books,Business Mindset,26.39,1,20,21.11,Credit Card,Completed,1.9
ORD-000359,2026-08-01,CUST-00900,39.0,West,Mobile App,Toys,LEGO Set,40.42,2,15,68.71,Credit Card,Completed,2.8
ORD-000360,2024-12-09,CUST-00258,43.0,Central,Website,Electronics,Wireless Earbuds,90.12,1,0,90.12,Debit Card,Cancelled,2.8
ORD-000361,2025-02-05,CUST-00548,22.0,North,Mobile App,Toys,Board Game,10.19,2,10,18.34,Gift Card,Completed,1.2
ORD-000362,2026-09-06,CUST-00309,28.0,Central,Website,Beauty,Hair Dryer,31.31,4,15,106.45,Crypto,Completed,1.1
ORD-000363,2025-08-28,CUST-00870,64.0,Central,Website,Books,Data Science Guide,45.63,1,15,38.79,Debit Card,Completed,4.9
ORD-000364,2025-05-24,CUST-00127,31.0,North,Website,Beauty,Face Serum,47.89,2,10,86.2,Gift Card,Completed,1.3
ORD-000365,2025-12-16,CUST-00525,60.0,South,Website,Beauty,Moisturizer,53.71,2,10,96.68,Debit Card,Completed,1.5
ORD-000366,2025-03-05,CUST-00298,26.0,North,Website,Electronics,Bluetooth Speaker,70.44,1,10,63.4,Debit Card,Completed,2.3
ORD-000367,2025-11-09,CUST-00199,54.0,East,Mobile App,Books,Python Programming,32.47,1,0,32.47,PayPal,Completed,3.3
ORD-000368,2026-06-28,CUST-00321,39.0,South,Marketplace,Beauty,Perfume,116.28,1,0,116.28,Crypto,Completed,3.7
ORD-000369,2026-01-11,CUST-00499,52.0,Central,Website,Automotive,Tire Inflator,42.82,1,15,36.4,Gift Card,Completed,4.3
ORD-000370,2025-12-05,CUST-00745,67.0,North,Marketplace,Books,Business Mindset,52.06,1,10,46.85,Gift Card,Completed,3.3
ORD-000371,2025-06-25,CUST-00553,64.0,West,Mobile App,Books,Python Programming,34.31,1,10,30.88,Debit Card,Completed,4.1
ORD-000372,2026-07-06,CUST-00407,28.0,East,Mobile App,Sports,Resistance Bands,25.14,2,10,45.25,Debit Card,Returned,3.5
ORD-000373,2025-04-15,CUST-00580,66.0,South,Marketplace,Home & Kitchen,Bed Sheets,30.05,3,10,81.14,Crypto,Cancelled,
ORD-000374,2026-01-30,CUST-00044,20.0,South,Mobile App,Automotive,Dash Cam,32.84,2,5,62.4,PayPal,Completed,4.5
ORD-000375,2026-05-27,CUST-00850,42.0,East,Marketplace,Beauty,Face Serum,56.0,6,10,302.4,PayPal,Completed,2.5
ORD-000376,2025-08-05,CUST-00530,49.0,East,Website,Beauty,Hair Dryer,74.0,1,15,62.9,Debit Card,Completed,4.5
ORD-000377,2026-02-23,CUST-00451,41.0,South,Website,Automotive,Car Vacuum,13.21,2,20,21.14,Gift Card,Completed,1.7
ORD-000378,2026-01-12,CUST-00117,19.0,West,Mobile App,Clothing,Denim Jacket,56.17,1,5,53.36,Crypto,Completed,4.3
ORD-000379,2025-04-03,CUST-00138,51.0,Central,Website,Books,Python Programming,16.55,6,10,89.37,Gift Card,Completed,4.7
ORD-000380,2025-08-29,CUST-00900,28.0,East,In-Store,Toys,Doll Set,63.55,1,10,57.2,Debit Card,Completed,4.5
ORD-000381,2025-09-13,CUST-00841,47.0,South,Mobile App,Books,Cook Book,30.99,1,15,26.34,Gift Card,Completed,2.4
ORD-000382,2025-09-13,CUST-00017,29.0,South,Mobile App,Clothing,Denim Jacket,73.29,1,0,73.29,Gift Card,Completed,3.4
ORD-000383,2026-07-21,CUST-00545,56.0,Central,Marketplace,Automotive,Car Vacuum,52.49,1,20,41.99,Credit Card,Completed,
ORD-000384,2026-02-19,CUST-00045,65.0,Central,Mobile App,Electronics,USB-C Hub,29.97,1,5,28.47,Crypto,Returned,3.4
ORD-000385,2025-01-03,CUST-00239,68.0,North,Website,Clothing,Polo Shirt,14.72,1,5,13.98,Gift Card,Completed,3.8
ORD-000386,2025-09-02,CUST-00385,45.0,South,Mobile App,Electronics,Bluetooth Speaker,90.34,1,10,81.31,PayPal,Completed,
ORD-000387,2026-08-19,CUST-00375,48.0,Central,Website,Sports,Water Bottle,31.08,2,5,59.05,Crypto,Completed,4.1
ORD-000388,2026-09-22,CUST-00315,65.0,Central,Website,Home & Kitchen,Knife Set,61.49,5,5,292.08,Crypto,Completed,3.6
ORD-000389,2025-03-18,CUST-00103,21.0,South,Mobile App,Books,Cook Book,30.62,2,20,48.99,PayPal,Returned,3.7
ORD-000390,2025-10-23,CUST-00094,32.0,South,Mobile App,Home & Kitchen,Bed Sheets,96.47,1,0,96.47,Gift Card,Completed,
ORD-000391,2025-12-07,CUST-00954,67.0,West,Mobile App,Beauty,Face Serum,90.47,1,15,76.9,Gift Card,Completed,1.2
ORD-000392,2025-09-25,CUST-00673,57.0,Central,Website,Home & Kitchen,Bed Sheets,50.86,2,0,101.72,Credit Card,Returned,3.8
ORD-000393,2026-04-10,CUST-01000,55.0,South,Website,Home & Kitchen,Air Fryer,93.81,1,10,84.43,PayPal,Completed,2.6
ORD-000394,2026-03-27,CUST-00942,35.0,North,Mobile App,Books,Fiction Novel,6.61,4,15,22.47,Gift Card,Cancelled,4.9
